Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 0:00,2019,1,1,0:00,4.3,,4,,98,,0.5,,8,,11,,4.8,,98.49,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 1:00,2019,1,1,1:00,5.1,,5,,99,,1,,,M,4,,16.1,,98.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 2:00,2019,1,1,2:00,5.9,,5.6,,98,,0.2,,31,,28,,4,,98.57,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 3:00,2019,1,1,3:00,3.3,,2.6,,95,,0.2,,30,,34,,16.1,,98.98,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 4:00,2019,1,1,4:00,2.8,,1.2,,89,,0,,30,,28,,16.1,,99.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 5:00,2019,1,1,5:00,3.2,,0.6,,83,,0,,29,,24,,16.1,,99.66,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 6:00,2019,1,1,6:00,2.7,,-0.2,,81,,0,,32,,30,,16.1,,99.94,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 7:00,2019,1,1,7:00,2.3,,-1,,79,,0,,31,,24,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 8:00,2019,1,1,8:00,1.9,,-1.7,,77,,0,,31,,15,,16.1,,100.52,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 9:00,2019,1,1,9:00,1.5,,-2.5,,75,,0,,30,,26,,16.1,,100.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 10:00,2019,1,1,10:00,1,,-3,,75,,0,,33,,22,,16.1,,100.85,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 11:00,2019,1,1,11:00,-0.1,,-4.4,,73,,0,,31,,24,,16.1,,100.97,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 12:00,2019,1,1,12:00,-0.1,,-4.4,,73,,0,,30,,26,,16.1,,100.99,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 13:00,2019,1,1,13:00,-0.6,,-5.1,,72,,0,,32,,18,,16.1,,101.14,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 14:00,2019,1,1,14:00,-0.5,,-5.6,,69,,0,,33,,18,,16.1,,101.17,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 15:00,2019,1,1,15:00,-0.9,,-6.2,,67,,0,,33,,17,,16.1,,101.29,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 16:00,2019,1,1,16:00,-2,,-7.3,,67,,0,,33,,15,,16.1,,101.37,,,,-7,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 17:00,2019,1,1,17:00,-3.2,,-7.9,,70,,0,,32,,21,,16.1,,101.48,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 18:00,2019,1,1,18:00,-4.2,,-8.3,,73,,0,,34,,13,,16.1,,101.55,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 19:00,2019,1,1,19:00,-5.1,,-10.3,,67,,0,,33,,11,,16.1,,101.63,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 20:00,2019,1,1,20:00,-5.6,,-10.2,,70,,0,,33,,11,,16.1,,101.66,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 21:00,2019,1,1,21:00,-6,,-10.4,,71,,0,,34,,13,,16.1,,101.68,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 22:00,2019,1,1,22:00,-6.4,,-10.7,,72,,0,,32,,13,,16.1,,101.66,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/1 23:00,2019,1,1,23:00,-6.6,,-10.5,,74,,0,,30,,8,,16.1,,101.65,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 0:00,2019,1,2,0:00,-6.4,,-10.5,,73,,0,,32,,11,,16.1,,101.66,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 1:00,2019,1,2,1:00,-6.2,,-10.3,,73,,0,,34,,8,,16.1,,101.67,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 2:00,2019,1,2,2:00,-6.2,,-10.3,,73,,0,,32,,9,,16.1,,101.73,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 3:00,2019,1,2,3:00,-6.4,,-10.5,,73,,0,,30,,11,,16.1,,101.82,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 4:00,2019,1,2,4:00,-6.9,,-10.6,,75,,0,,33,,13,,16.1,,101.84,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 5:00,2019,1,2,5:00,-7.4,,-10.9,,76,,0,,33,,9,,16.1,,101.79,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 6:00,2019,1,2,6:00,-7.4,,-10.6,,78,,0,,6,,13,,16.1,,101.8,,,,-13,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 7:00,2019,1,2,7:00,-7,,-10.6,,76,,0,,5,,8,,16.1,,101.84,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 8:00,2019,1,2,8:00,-7,,-10.6,,76,,0,,7,,9,,16.1,,101.84,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 9:00,2019,1,2,9:00,-6.8,,-10.2,,77,,0,,5,,8,,16.1,,101.88,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 10:00,2019,1,2,10:00,-6.6,,-11,,71,,0,,6,,21,,16.1,,101.8,,,,-14,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 11:00,2019,1,2,11:00,-5.9,,-10.4,,71,,0,,5,,15,,16.1,,101.77,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 12:00,2019,1,2,12:00,-4.7,,-8.5,,75,,0,,7,,9,,16.1,,101.64,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 13:00,2019,1,2,13:00,-4.2,,-7.7,,77,,0,,7,,13,,16.1,,101.45,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 14:00,2019,1,2,14:00,-3.8,,-6.6,,81,,0,,6,,15,,16.1,,101.4,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 15:00,2019,1,2,15:00,-3.4,,-5.6,,85,,0,,6,,17,,16.1,,101.22,,,,-9,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 16:00,2019,1,2,16:00,-2.7,,-4.9,,85,,0,,8,,15,,16.1,,101.04,,,,-8,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 17:00,2019,1,2,17:00,-2.1,,-5.3,,79,,0,,9,,8,,16.1,,100.96,,,,-5,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 18:00,2019,1,2,18:00,-1.1,,-4,,81,,0,,9,,15,,12.9,,100.87,,,,-6,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 19:00,2019,1,2,19:00,-0.8,,-2.9,,86,,0,,10,,13,,16.1,,100.73,,,,-5,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 20:00,2019,1,2,20:00,-0.2,,-2.3,,86,,0,,9,,13,,16.1,,100.64,,,,-4,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 21:00,2019,1,2,21:00,0.1,,-2,,86,,0,,8,,15,,11.3,,100.5,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 22:00,2019,1,2,22:00,0.3,,-1.2,,90,,0,,9,,15,,6.4,,100.35,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/2 23:00,2019,1,2,23:00,0.3,,-0.7,,93,,0.5,,8,,11,,2.8,,100.23,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 0:00,2019,1,3,0:00,0.3,,-0.4,,95,,0.8,,8,,9,,3.2,,100.09,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 1:00,2019,1,3,1:00,0.3,,-0.3,,96,,0.8,,,M,4,,4,,100.1,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 2:00,2019,1,3,2:00,0.3,,-0.1,,97,,0,,29,,17,,9.7,,100.14,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 3:00,2019,1,3,3:00,0.1,,-1.4,,90,,0,,27,,22,,16.1,,100.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 4:00,2019,1,3,4:00,0.3,,-1.8,,86,,0,,24,,24,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 5:00,2019,1,3,5:00,0.8,,-2.1,,81,,0,,26,,24,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 6:00,2019,1,3,6:00,1,,-2.8,,76,,0,,26,,26,,16.1,,100.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 7:00,2019,1,3,7:00,0.8,,-3.9,,71,,0,,25,,28,,16.1,,100.48,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 8:00,2019,1,3,8:00,0.5,,-4.2,,71,,0,,27,,30,,16.1,,100.57,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 9:00,2019,1,3,9:00,0.3,,-4.1,,72,,0,,26,,26,,6.4,,100.66,,,,,,"Rain,Snow"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 10:00,2019,1,3,10:00,0.2,,-5,,68,,0,,29,,22,,16.1,,100.65,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 11:00,2019,1,3,11:00,0.1,,-4.7,,70,,0,,27,,17,,16.1,,100.61,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 12:00,2019,1,3,12:00,0.2,,-4.2,,73,,0,,25,,32,,16.1,,100.49,,,,,,Snow
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 13:00,2019,1,3,13:00,0.2,,-4.6,,70,,0,,25,,28,,16.1,,100.51,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 14:00,2019,1,3,14:00,0.5,,-3.8,,73,,0,,25,,30,,16.1,,100.46,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 15:00,2019,1,3,15:00,0.8,,-3.5,,73,,0,,24,,34,,16.1,,100.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 16:00,2019,1,3,16:00,1,,-3.7,,71,,0,,24,,24,,16.1,,100.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 17:00,2019,1,3,17:00,1,,-3.7,,71,,0,,25,,24,,16.1,,100.45,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 18:00,2019,1,3,18:00,1.1,,-3.8,,70,,0,,24,,24,,16.1,,100.43,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 19:00,2019,1,3,19:00,1.3,,-3,,73,,0,,23,,32,,16.1,,100.46,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 20:00,2019,1,3,20:00,1.2,,-2.6,,76,,0,,23,,32,,16.1,,100.44,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 21:00,2019,1,3,21:00,1.2,,-2.2,,78,,0,,22,,35,,16.1,,100.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 22:00,2019,1,3,22:00,1.4,,-2.2,,77,,0,,23,,37,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/3 23:00,2019,1,3,23:00,1.4,,-1.7,,80,,0,,23,,28,,16.1,,100.27,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 0:00,2019,1,4,0:00,1.6,,-1.5,,80,,0,,24,,22,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 1:00,2019,1,4,1:00,1.8,,-1.3,,80,,0,,24,,24,,16.1,,100.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 2:00,2019,1,4,2:00,2,,-1.3,,79,,0,,24,,28,,16.1,,100.14,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 3:00,2019,1,4,3:00,1.8,,-1.3,,80,,0,,24,,22,,16.1,,100.11,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 4:00,2019,1,4,4:00,1.7,,-1,,82,,0,,25,,28,,16.1,,100.03,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 5:00,2019,1,4,5:00,1.7,,-0.6,,85,,0,,25,,30,,16.1,,99.99,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 6:00,2019,1,4,6:00,1.7,,-0.4,,86,,0,,24,,18,,16.1,,99.97,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 7:00,2019,1,4,7:00,1.8,,-0.3,,86,,0,,23,,28,,16.1,,99.95,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 8:00,2019,1,4,8:00,2,,-0.3,,85,,0,,23,,22,,16.1,,99.98,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 9:00,2019,1,4,9:00,2.4,,-0.4,,82,,0,,23,,22,,16.1,,100,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 10:00,2019,1,4,10:00,3.2,,-0.3,,78,,0,,24,,18,,16.1,,100,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 11:00,2019,1,4,11:00,4.2,,0.7,,78,,0,,24,,21,,16.1,,99.94,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 12:00,2019,1,4,12:00,5.1,,1.3,,76,,0,,22,,15,,16.1,,99.81,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 13:00,2019,1,4,13:00,5.7,,1.4,,74,,0,,20,,11,,16.1,,99.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 14:00,2019,1,4,14:00,6.3,,1.3,,70,,0,,19,,17,,16.1,,99.69,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 15:00,2019,1,4,15:00,6.2,,1.5,,72,,0,,17,,13,,16.1,,99.65,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 16:00,2019,1,4,16:00,5.3,,1.8,,78,,0,,18,,11,,16.1,,99.64,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 17:00,2019,1,4,17:00,4.1,,1,,80,,0,,19,,15,,16.1,,99.64,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 18:00,2019,1,4,18:00,4.5,,1.7,,82,,0,,26,,11,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 19:00,2019,1,4,19:00,3.5,,0.7,,82,,0,,24,,11,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 20:00,2019,1,4,20:00,3.3,,1.4,,87,,0,,21,,21,,16.1,,99.69,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 21:00,2019,1,4,21:00,2.8,,0.4,,84,,0,,27,,11,,16.1,,99.68,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 22:00,2019,1,4,22:00,3.4,,-0.9,,73,,0,,29,,11,,16.1,,99.66,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/4 23:00,2019,1,4,23:00,3.1,,-0.5,,77,,0,,32,,8,,16.1,,99.6,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 0:00,2019,1,5,0:00,3,,-0.3,,79,,0,,32,,9,,16.1,,99.53,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 1:00,2019,1,5,1:00,2.8,,-0.5,,79,,0,,,M,4,,16.1,,99.49,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 2:00,2019,1,5,2:00,3.4,,-0.3,,77,,0,,,M,4,,16.1,,99.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 3:00,2019,1,5,3:00,2.7,,-0.9,,77,,0,,,M,5,,16.1,,99.52,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 4:00,2019,1,5,4:00,2.5,,-0.8,,79,,0,,35,,15,,16.1,,99.48,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 5:00,2019,1,5,5:00,1.9,,-0.9,,82,,0,,35,,21,,16.1,,99.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 6:00,2019,1,5,6:00,2.1,,-0.3,,84,,0,,35,,18,,14.5,,99.54,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 7:00,2019,1,5,7:00,2.3,,0,,85,,0,,35,,17,,14.5,,99.6,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 8:00,2019,1,5,8:00,2.5,,0.2,,85,,0,,35,,13,,16.1,,99.6,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 9:00,2019,1,5,9:00,2.4,,-0.4,,82,,0,,3,,15,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 10:00,2019,1,5,10:00,2.6,,-0.5,,80,,0,,32,,5,,16.1,,99.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 11:00,2019,1,5,11:00,2.9,,-0.6,,78,,0,,9,,8,,16.1,,99.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 12:00,2019,1,5,12:00,2.9,,-0.2,,80,,0,,20,,9,,16.1,,99.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 13:00,2019,1,5,13:00,3,,0.1,,81,,0,,21,,15,,16.1,,99.7,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 14:00,2019,1,5,14:00,3.1,,0.5,,83,,0,,22,,18,,16.1,,99.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 15:00,2019,1,5,15:00,3.5,,-0.5,,75,,0,,24,,9,,16.1,,99.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 16:00,2019,1,5,16:00,2.8,,0.4,,84,,0,,21,,24,,16.1,,99.79,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 17:00,2019,1,5,17:00,1.7,,-0.2,,87,,0,,21,,32,,16.1,,99.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 18:00,2019,1,5,18:00,1.6,,-0.3,,87,,0,,22,,30,,16.1,,99.8,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 19:00,2019,1,5,19:00,1.4,,-0.7,,86,,0,,24,,26,,16.1,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 20:00,2019,1,5,20:00,1.6,,-0.5,,86,,0,,23,,21,,11.3,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 21:00,2019,1,5,21:00,1.9,,0.1,,88,,0,,24,,17,,8.1,,99.89,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 22:00,2019,1,5,22:00,2,,0.4,,89,,0,,22,,13,,6.4,,99.82,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/5 23:00,2019,1,5,23:00,2.4,,0.9,,90,,0,,22,,18,,4.8,,99.8,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 0:00,2019,1,6,0:00,2.9,,1.6,,91,,0,,24,,21,,4.8,,99.8,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 1:00,2019,1,6,1:00,3.2,,2,,92,,0,,23,,24,,4.8,,99.86,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 2:00,2019,1,6,2:00,4.9,,1.4,,78,,0,,29,,17,,16.1,,100.01,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 3:00,2019,1,6,3:00,4.8,,0.6,,74,,0,,30,,22,,16.1,,100.12,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 4:00,2019,1,6,4:00,3.6,,0.8,,82,,0,,33,,26,,16.1,,100.24,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 5:00,2019,1,6,5:00,3.2,,-1.1,,74,,0,,32,,21,,16.1,,100.39,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 6:00,2019,1,6,6:00,2.6,,-1.8,,73,,0,,31,,18,,16.1,,100.57,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 7:00,2019,1,6,7:00,2.3,,-1.7,,75,,0,,29,,17,,16.1,,100.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 8:00,2019,1,6,8:00,2,,-1.3,,79,,0,,31,,11,,16.1,,100.85,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 9:00,2019,1,6,9:00,1.7,,-0.7,,84,,0,,31,,13,,16.1,,101.01,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 10:00,2019,1,6,10:00,2.1,,-2.1,,74,,0,,32,,18,,16.1,,101.15,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 11:00,2019,1,6,11:00,2.2,,-6.2,,54,,0,,36,,21,,16.1,,101.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 12:00,2019,1,6,12:00,1.8,,-8.4,,47,,0,,35,,21,,16.1,,101.31,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 13:00,2019,1,6,13:00,1.1,,-8.5,,49,,0,,33,,18,,16.1,,101.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 14:00,2019,1,6,14:00,1.2,,-8.4,,49,,0,,34,,17,,16.1,,101.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 15:00,2019,1,6,15:00,-0.1,,-6.8,,61,,0,,32,,26,,16.1,,101.6,,,,-6,,"Rain,Snow"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 16:00,2019,1,6,16:00,-1,,-9.4,,53,,0,,34,,22,,16.1,,101.75,,,,-7,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 17:00,2019,1,6,17:00,-1.8,,-10.2,,53,,0,,33,,13,,16.1,,101.86,,,,-6,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 18:00,2019,1,6,18:00,-2.4,,-10.7,,53,,0,,32,,18,,16.1,,101.98,,,,-8,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 19:00,2019,1,6,19:00,-2.9,,-11.5,,52,,0,,3,,24,,16.1,,102.09,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 20:00,2019,1,6,20:00,-3.8,,-13.3,,48,,0,,2,,22,,16.1,,102.18,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 21:00,2019,1,6,21:00,-4.4,,-13.9,,48,,0,,1,,13,,16.1,,102.25,,,,-9,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 22:00,2019,1,6,22:00,-4.7,,-13.6,,50,,0,,1,,13,,16.1,,102.3,,,,-10,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/6 23:00,2019,1,6,23:00,-5.4,,-13.3,,54,,0,,5,,24,,16.1,,102.3,,,,-13,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 0:00,2019,1,7,0:00,-6,,-13.2,,57,,0,,6,,17,,16.1,,102.33,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 1:00,2019,1,7,1:00,-6.6,,-12.9,,61,,0,,4,,18,,16.1,,102.34,,,,-13,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 2:00,2019,1,7,2:00,-7,,-12.7,,64,,0,,4,,18,,16.1,,102.35,,,,-14,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 3:00,2019,1,7,3:00,-6.9,,-11.7,,69,,0,,4,,21,,16.1,,102.38,,,,-14,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 4:00,2019,1,7,4:00,-5.6,,-9.2,,76,,0,,6,,30,,16.1,,102.3,,,,-14,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 5:00,2019,1,7,5:00,-4.6,,-7.5,,80,,0,,8,,26,,16.1,,102.28,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 6:00,2019,1,7,6:00,-4.3,,-8.1,,75,,0,,9,,28,,16.1,,102.31,,,,-12,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 7:00,2019,1,7,7:00,-3.7,,-7.5,,75,,0,,10,,24,,16.1,,102.29,,,,-11,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2019/1/7 8:00,2019,1,7,8:00,-3.3,,-7.3,,74,,0,,10,,28,,16.1,,102.22,,,,-11,,NA
